epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss_epoch,train_loss_step,train_mae_K_epoch,train_mae_K_step,train_rmse_K_epoch,train_rmse_K_step,val_loss,val_mae_K,val_rmse_K
8,,,11654,,0.03563529998064041,,20.889812469482422,,25.75883674621582,,,
,0.0001,0.0001,11659,,,,,,,,,
8,,,11659,,0.026833757758140564,,18.96243667602539,,22.3525390625,,,
,0.0001,0.0001,11664,,,,,,,,,
8,,,11664,,0.032254479825496674,,19.851716995239258,,24.506494522094727,,,
,0.0001,0.0001,11669,,,,,,,,,
8,,,11669,,0.07285205274820328,,26.90087890625,,36.8304443359375,,,
,0.0001,0.0001,11674,,,,,,,,,
8,,,11674,,0.052755340933799744,,24.243894577026367,,31.341466903686523,,,
,0.0001,0.0001,11679,,,,,,,,,
8,,,11679,,0.04044472426176071,,17.463741302490234,,27.442079544067383,,,
,0.0001,0.0001,11684,,,,,,,,,
8,,,11684,,0.028347520157694817,,19.239776611328125,,22.974369049072266,,,
,0.0001,0.0001,11689,,,,,,,,,
8,,,11689,,0.08533412218093872,,24.73393440246582,,40.76566696166992,,,
,0.0001,0.0001,11694,,,,,,,,,
8,,,11694,,0.08610976487398148,,25.266780853271484,,41.80888366699219,,,
,0.0001,0.0001,11699,,,,,,,,,
8,,,11699,,0.022585690021514893,,17.12434959411621,,20.507034301757812,,,
,0.0001,0.0001,11704,,,,,,,,,
8,,,11704,,0.11426311731338501,,31.147384643554688,,46.49175262451172,,,
,0.0001,0.0001,11709,,,,,,,,,
8,,,11709,,0.024961095303297043,,17.79710578918457,,21.5584716796875,,,
,0.0001,0.0001,11714,,,,,,,,,
8,,,11714,,0.12633341550827026,,35.35639953613281,,50.89619064331055,,,
,0.0001,0.0001,11719,,,,,,,,,
8,,,11719,,0.02961377426981926,,20.417320251464844,,23.48188591003418,,,
,0.0001,0.0001,11724,,,,,,,,,
8,,,11724,,0.11923027038574219,,29.68599510192871,,47.91972351074219,,,
,0.0001,0.0001,11729,,,,,,,,,
8,,,11729,,0.02551170624792576,,17.216333389282227,,21.794944763183594,,,
,0.0001,0.0001,11734,,,,,,,,,
8,,,11734,,0.038375332951545715,,21.047574996948242,,26.73081398010254,,,
,0.0001,0.0001,11739,,,,,,,,,
8,,,11739,,0.021821003407239914,,16.892839431762695,,20.156885147094727,,,
,0.0001,0.0001,11744,,,,,,,,,
8,,,11744,,0.0647960677742958,,19.335956573486328,,35.592105865478516,,,
,0.0001,0.0001,11749,,,,,,,,,
8,,,11749,,0.050600871443748474,,25.93252944946289,,30.694814682006836,,,
,0.0001,0.0001,11754,,,,,,,,,
8,,,11754,,0.03351254761219025,,19.83746337890625,,24.979846954345703,,,
,0.0001,0.0001,11759,,,,,,,,,
8,,,11759,,0.05168149620294571,,25.37152862548828,,31.020841598510742,,,
,0.0001,0.0001,11764,,,,,,,,,
8,,,11764,,0.03091881237924099,,19.722137451171875,,23.993715286254883,,,
,0.0001,0.0001,11769,,,,,,,,,
8,,,11769,,0.0379120334982872,,18.876773834228516,,26.568954467773438,,,
,0.0001,0.0001,11774,,,,,,,,,
8,,,11774,,0.019225019961595535,,15.021968841552734,,18.91992950439453,,,
,0.0001,0.0001,11779,,,,,,,,,
8,,,11779,,0.044302791357040405,,24.573976516723633,,28.72113609313965,,,
,0.0001,0.0001,11784,,,,,,,,,
8,,,11784,,0.034245844930410385,,17.70221710205078,,25.251667022705078,,,
,0.0001,0.0001,11789,,,,,,,,,
8,,,11789,,0.05589151382446289,,17.86368179321289,,32.60731506347656,,,
,0.0001,0.0001,11794,,,,,,,,,
8,,,11794,,0.09247943758964539,,33.44056701660156,,41.49623489379883,,,
,0.0001,0.0001,11799,,,,,,,,,
8,,,11799,,0.023005861788988113,,15.794524192810059,,20.696901321411133,,,
,0.0001,0.0001,11804,,,,,,,,,
8,,,11804,,0.05556657537817955,,24.554752349853516,,32.16569519042969,,,
,0.0001,0.0001,11809,,,,,,,,,
8,,,11809,,0.08851433545351028,,31.471940994262695,,40.59690475463867,,,
,0.0001,0.0001,11814,,,,,,,,,
8,,,11814,,0.03428656980395317,,18.573528289794922,,25.266674041748047,,,
,0.0001,0.0001,11819,,,,,,,,,
8,,,11819,,0.031165827065706253,,15.551614761352539,,24.089366912841797,,,
,0.0001,0.0001,11824,,,,,,,,,
8,,,11824,,0.016068650409579277,,14.371742248535156,,17.297197341918945,,,
,0.0001,0.0001,11829,,,,,,,,,
8,,,11829,,0.11327309161424637,,29.91515350341797,,49.629878997802734,,,
,0.0001,0.0001,11834,,,,,,,,,
8,,,11834,,0.0825718343257904,,28.75988006591797,,39.66582489013672,,,
,0.0001,0.0001,11839,,,,,,,,,
8,,,11839,,0.05156392231583595,,22.931106567382812,,30.985538482666016,,,
,0.0001,0.0001,11844,,,,,,,,,
8,,,11844,,0.02341240644454956,,17.929702758789062,,20.878976821899414,,,
,0.0001,0.0001,11849,,,,,,,,,
8,,,11849,,0.05524030700325966,,26.394142150878906,,32.07112503051758,,,
,0.0001,0.0001,11854,,,,,,,,,
8,,,11854,,0.015157350338995457,,13.082817077636719,,16.799556732177734,,,
,0.0001,0.0001,11859,,,,,,,,,
8,,,11859,,0.05459261313080788,,20.755002975463867,,31.88772964477539,,,
,0.0001,0.0001,11864,,,,,,,,,
8,,,11864,,0.03970653936266899,,20.988353729248047,,27.19049644470215,,,
,0.0001,0.0001,11869,,,,,,,,,
8,,,11869,,0.034874364733695984,,21.906517028808594,,25.482332229614258,,,
,0.0001,0.0001,11874,,,,,,,,,
8,,,11874,,0.043504636734724045,,23.172752380371094,,28.46124267578125,,,
,0.0001,0.0001,11879,,,,,,,,,
8,,,11879,,0.026906218379735947,,17.51961898803711,,22.3826961517334,,,
,0.0001,0.0001,11884,,,,,,,,,
8,,,11884,,0.015341551043093204,,13.668815612792969,,16.901321411132812,,,
,0.0001,0.0001,11889,,,,,,,,,
8,,,11889,,0.02904515713453293,,18.753978729248047,,23.255352020263672,,,
,0.0001,0.0001,11894,,,,,,,,,
8,,,11894,,0.026548005640506744,,17.278839111328125,,22.23320960998535,,,
,0.0001,0.0001,11899,,,,,,,,,
8,,,11899,,0.05640200525522232,,25.330507278442383,,32.40658950805664,,,
,0.0001,0.0001,11904,,,,,,,,,
8,,,11904,,0.041294947266578674,,22.82484245300293,,27.72901725769043,,,
,0.0001,0.0001,11909,,,,,,,,,
8,,,11909,,0.03415701165795326,,19.106975555419922,,25.218894958496094,,,
,0.0001,0.0001,11914,,,,,,,,,
8,,,11914,,0.03656277805566788,,19.675125122070312,,26.091896057128906,,,
,0.0001,0.0001,11919,,,,,,,,,
8,,,11919,,0.0550321526825428,,21.455703735351562,,32.0191535949707,,,
,0.0001,0.0001,11924,,,,,,,,,
8,,,11924,,0.03172372281551361,,19.419414520263672,,24.304019927978516,,,
,0.0001,0.0001,11929,,,,,,,,,
8,,,11929,,0.016191300004720688,,14.740660667419434,,17.36309051513672,,,
,0.0001,0.0001,11934,,,,,,,,,
8,,,11934,,0.034162018448114395,,20.430309295654297,,25.220739364624023,,,
,0.0001,0.0001,11939,,,,,,,,,
8,,,11939,,0.053029682487249374,,19.243160247802734,,31.4228515625,,,
,0.0001,0.0001,11944,,,,,,,,,
8,,,11944,,0.04182472825050354,,19.878995895385742,,27.90631866455078,,,
,0.0001,0.0001,11949,,,,,,,,,
8,,,11949,,0.04784879460930824,,23.646364212036133,,29.848440170288086,,,
,0.0001,0.0001,11954,,,,,,,,,
8,,,11954,,0.07631142437458038,,30.136043548583984,,37.69475173950195,,,
,0.0001,0.0001,11959,,,,,,,,,
8,,,11959,,0.02820715680718422,,19.010887145996094,,22.917423248291016,,,
,0.0001,0.0001,11964,,,,,,,,,
8,,,11964,,0.04848906397819519,,20.480392456054688,,30.04747772216797,,,
,0.0001,0.0001,11969,,,,,,,,,
8,,,11969,,0.06684507429599762,,32.020660400390625,,35.27936935424805,,,
,0.0001,0.0001,11974,,,,,,,,,
8,,,11974,,0.04740716516971588,,25.475826263427734,,29.710371017456055,,,
,0.0001,0.0001,11979,,,,,,,,,
8,,,11979,,0.049125030636787415,,19.57691764831543,,30.247615814208984,,,
,0.0001,0.0001,11984,,,,,,,,,
8,,,11984,,0.023401200771331787,,16.832469940185547,,20.87397003173828,,,
,0.0001,0.0001,11989,,,,,,,,,
8,,,11989,,0.029465466737747192,,20.16468048095703,,23.423011779785156,,,
,0.0001,0.0001,11994,,,,,,,,,
8,,,11994,,0.01598694920539856,,14.747547149658203,,17.253170013427734,,,
,0.0001,0.0001,11999,,,,,,,,,
8,,,11999,,0.013383962213993073,,11.497808456420898,,15.78623104095459,,,
,0.0001,0.0001,12004,,,,,,,,,
8,,,12004,,0.038145843893289566,,18.58953857421875,,26.650768280029297,,,
,0.0001,0.0001,12009,,,,,,,,,
8,,,12009,,0.027486270293593407,,16.749448776245117,,22.6226749420166,,,
,0.0001,0.0001,12014,,,,,,,,,
8,,,12014,,0.0264179315418005,,18.3687744140625,,22.178668975830078,,,
,0.0001,0.0001,12019,,,,,,,,,
8,,,12019,,0.03390287980437279,,17.254112243652344,,25.124902725219727,,,
,0.0001,0.0001,12024,,,,,,,,,
8,,,12024,,0.05799206346273422,,27.859527587890625,,32.86021041870117,,,
,0.0001,0.0001,12029,,,,,,,,,
8,,,12029,,0.03588256984949112,,23.23035430908203,,25.848052978515625,,,
,0.0001,0.0001,12034,,,,,,,,,
8,,,12034,,0.052253566682338715,,24.23866081237793,,31.19205665588379,,,
,0.0001,0.0001,12039,,,,,,,,,
8,,,12039,,0.05209930241107941,,22.65744400024414,,31.14598274230957,,,
,0.0001,0.0001,12044,,,,,,,,,
8,,,12044,,0.06402601301670074,,30.312631607055664,,34.52743911743164,,,
,0.0001,0.0001,12049,,,,,,,,,
8,,,12049,,0.052457552403211594,,24.392438888549805,,31.25288200378418,,,
,0.0001,0.0001,12054,,,,,,,,,
8,,,12054,,0.018362242728471756,,15.009478569030762,,18.490514755249023,,,
,0.0001,0.0001,12059,,,,,,,,,
8,,,12059,,0.02650553546845913,,16.262588500976562,,22.21541404724121,,,
,0.0001,0.0001,12064,,,,,,,,,
8,,,12064,,0.18425500392913818,,41.133358001708984,,70.9876480102539,,,
,0.0001,0.0001,12069,,,,,,,,,
8,,,12069,,0.019563395529985428,,17.699214935302734,,19.085704803466797,,,
,0.0001,0.0001,12074,,,,,,,,,
8,,,12074,,0.01866770163178444,,15.057910919189453,,18.6436767578125,,,
,0.0001,0.0001,12079,,,,,,,,,
8,,,12079,,0.0144582474604249,,13.579121589660645,,16.407560348510742,,,
,0.0001,0.0001,12084,,,,,,,,,
8,,,12084,,0.017393432557582855,,12.45368480682373,,17.996112823486328,,,
,0.0001,0.0001,12089,,,,,,,,,
8,,,12089,,0.030896678566932678,,17.395801544189453,,23.985126495361328,,,
,0.0001,0.0001,12094,,,,,,,,,
8,,,12094,,0.04184234142303467,,22.02583885192871,,27.91219711303711,,,
,0.0001,0.0001,12099,,,,,,,,,
8,,,12099,,0.03734561428427696,,20.234439849853516,,26.36974334716797,,,
,0.0001,0.0001,12104,,,,,,,,,
8,,,12104,,0.04920053854584694,,24.82724380493164,,30.267112731933594,,,
,0.0001,0.0001,12109,,,,,,,,,
8,,,12109,,0.03683151304721832,,18.059656143188477,,26.187606811523438,,,
,0.0001,0.0001,12114,,,,,,,,,
8,,,12114,,0.04514268785715103,,21.449886322021484,,28.99210548400879,,,
,0.0001,0.0001,12119,,,,,,,,,
8,,,12119,,0.05559203401207924,,23.64459228515625,,32.173057556152344,,,
,0.0001,0.0001,12124,,,,,,,,,
8,,,12124,,0.03924158215522766,,21.71849250793457,,27.03082847595215,,,
,0.0001,0.0001,12129,,,,,,,,,
8,,,12129,,0.044593263417482376,,21.95781135559082,,28.815141677856445,,,
,0.0001,0.0001,12134,,,,,,,,,
8,,,12134,,0.037960492074489594,,23.698135375976562,,26.585941314697266,,,
,0.0001,0.0001,12139,,,,,,,,,
8,,,12139,,0.03905395790934563,,21.14577865600586,,26.96613121032715,,,
,0.0001,0.0001,12144,,,,,,,,,
8,,,12144,,0.012784747406840324,,12.772639274597168,,15.428803443908691,,,
,0.0001,0.0001,12149,,,,,,,,,
8,,,12149,,0.028370853513479233,,18.516183853149414,,22.983823776245117,,,
,0.0001,0.0001,12154,,,,,,,,,
8,,,12154,,0.05456589162349701,,25.34891128540039,,31.87474250793457,,,
,0.0001,0.0001,12159,,,,,,,,,
8,,,12159,,0.047829777002334595,,24.686203002929688,,29.84250831604004,,,
,0.0001,0.0001,12164,,,,,,,,,
8,,,12164,,0.012553200125694275,,12.362627983093262,,15.288444519042969,,,
,0.0001,0.0001,12169,,,,,,,,,
8,,,12169,,0.06862277537584305,,20.688079833984375,,37.06258010864258,,,
,0.0001,0.0001,12174,,,,,,,,,
8,,,12174,,0.040795519948005676,,24.943941116333008,,27.560836791992188,,,
,0.0001,0.0001,12179,,,,,,,,,
8,,,12179,,0.09926721453666687,,29.90433120727539,,43.80986404418945,,,
,0.0001,0.0001,12184,,,,,,,,,
8,,,12184,,0.04928874596953392,,24.443252563476562,,30.29423713684082,,,
,0.0001,0.0001,12189,,,,,,,,,
8,,,12189,,0.04335572570562363,,24.629467010498047,,28.412490844726562,,,
,0.0001,0.0001,12194,,,,,,,,,
8,,,12194,,0.04860857129096985,,23.646684646606445,,30.084484100341797,,,
,0.0001,0.0001,12199,,,,,,,,,
8,,,12199,,0.05029546096920967,,23.19669532775879,,30.602052688598633,,,
,0.0001,0.0001,12204,,,,,,,,,
8,,,12204,,0.032801732420921326,,19.357601165771484,,24.71351432800293,,,
,0.0001,0.0001,12209,,,,,,,,,
8,,,12209,,0.029371393844485283,,19.454227447509766,,23.385591506958008,,,
,0.0001,0.0001,12214,,,,,,,,,
8,,,12214,,0.027684206143021584,,19.284202575683594,,22.70398712158203,,,
,0.0001,0.0001,12219,,,,,,,,,
8,,,12219,,0.03008604422211647,,17.97925567626953,,23.66838836669922,,,
,0.0001,0.0001,12224,,,,,,,,,
8,,,12224,,0.061899229884147644,,25.082550048828125,,33.94913864135742,,,
,0.0001,0.0001,12229,,,,,,,,,
8,,,12229,,0.16920675337314606,,35.50688171386719,,65.55590057373047,,,
,0.0001,0.0001,12234,,,,,,,,,
8,,,12234,,0.02215050533413887,,16.6502628326416,,20.308504104614258,,,
,0.0001,0.0001,12239,,,,,,,,,
8,,,12239,,0.026215393096208572,,16.46280860900879,,22.093488693237305,,,
,0.0001,0.0001,12244,,,,,,,,,
8,,,12244,,0.04278184473514557,,21.98843002319336,,28.223825454711914,,,
,0.0001,0.0001,12249,,,,,,,,,
8,,,12249,,0.06694293022155762,,27.957136154174805,,35.305179595947266,,,
,0.0001,0.0001,12254,,,,,,,,,
8,,,12254,,0.03189918398857117,,20.273242950439453,,24.37114143371582,,,
,0.0001,0.0001,12259,,,,,,,,,
8,,,12259,,0.034307900816202164,,20.26787567138672,,25.274534225463867,,,
,0.0001,0.0001,12264,,,,,,,,,
8,,,12264,,0.06119052320718765,,24.796863555908203,,33.75422668457031,,,
,0.0001,0.0001,12269,,,,,,,,,
8,,,12269,,0.05426529049873352,,28.55304718017578,,31.78682518005371,,,
,0.0001,0.0001,12274,,,,,,,,,
8,,,12274,,0.043726347386837006,,21.742576599121094,,28.533676147460938,,,
,0.0001,0.0001,12279,,,,,,,,,
8,,,12279,,0.020304571837186813,,15.866592407226562,,19.443883895874023,,,
,0.0001,0.0001,12284,,,,,,,,,
8,,,12284,,0.03201335668563843,,20.68096923828125,,24.414716720581055,,,
,0.0001,0.0001,12289,,,,,,,,,
8,,,12289,,0.0233130045235157,,16.599531173706055,,20.8346004486084,,,
,0.0001,0.0001,12294,,,,,,,,,
8,,,12294,,0.028395086526870728,,20.85541534423828,,22.99363899230957,,,
,0.0001,0.0001,12299,,,,,,,,,
8,,,12299,,0.015219203196465969,,14.657194137573242,,16.833797454833984,,,
,0.0001,0.0001,12304,,,,,,,,,
8,,,12304,,0.02544301748275757,,18.36498260498047,,21.765586853027344,,,
,0.0001,0.0001,12309,,,,,,,,,
8,,,12309,,0.04762477055191994,,21.665733337402344,,29.77848243713379,,,
,0.0001,0.0001,12314,,,,,,,,,
8,,,12314,,0.025682875886559486,,16.694473266601562,,21.867938995361328,,,
,0.0001,0.0001,12319,,,,,,,,,
8,,,12319,,0.03915245085954666,,20.614978790283203,,27.000112533569336,,,
,0.0001,0.0001,12324,,,,,,,,,
8,,,12324,,0.02561325579881668,,18.007442474365234,,21.838287353515625,,,
,0.0001,0.0001,12329,,,,,,,,,
8,,,12329,,0.053772397339344025,,28.118953704833984,,31.642135620117188,,,
,0.0001,0.0001,12334,,,,,,,,,
8,,,12334,,0.030417099595069885,,15.723116874694824,,23.798250198364258,,,
,0.0001,0.0001,12339,,,,,,,,,
8,,,12339,,0.06265905499458313,,26.58638572692871,,34.156864166259766,,,
,0.0001,0.0001,12344,,,,,,,,,
8,,,12344,,0.18464520573616028,,40.43906784057617,,70.8510971069336,,,
,0.0001,0.0001,12349,,,,,,,,,
8,,,12349,,0.056625738739967346,,21.193038940429688,,32.539466857910156,,,
,0.0001,0.0001,12354,,,,,,,,,
8,,,12354,,0.034921422600746155,,20.819326400756836,,25.499523162841797,,,
,0.0001,0.0001,12359,,,,,,,,,
8,,,12359,,0.015890073031187057,,13.941652297973633,,17.200815200805664,,,
,0.0001,0.0001,12364,,,,,,,,,
8,,,12364,,0.024112973362207413,,18.122344970703125,,21.189044952392578,,,
,0.0001,0.0001,12369,,,,,,,,,
8,,,12369,,0.025623464956879616,,16.065170288085938,,21.842636108398438,,,
,0.0001,0.0001,12374,,,,,,,,,
8,,,12374,,0.03502391651272774,,20.225168228149414,,25.53692054748535,,,
,0.0001,0.0001,12379,,,,,,,,,
8,,,12379,,0.1330196112394333,,33.57395935058594,,50.79673767089844,,,
,0.0001,0.0001,12384,,,,,,,,,
8,,,12384,,0.04923383891582489,,23.088783264160156,,30.27735710144043,,,
,0.0001,0.0001,12389,,,,,,,,,
8,,,12389,,0.030013397336006165,,15.293661117553711,,23.639789581298828,,,
,0.0001,0.0001,12394,,,,,,,,,
8,,,12394,,0.05393921211361885,,24.69385528564453,,31.691177368164062,,,
,0.0001,0.0001,12399,,,,,,,,,
8,,,12399,,0.03382553532719612,,19.258068084716797,,25.096229553222656,,,
,0.0001,0.0001,12404,,,,,,,,,
8,,,12404,,0.04157792031764984,,20.131380081176758,,27.82386589050293,,,
,0.0001,0.0001,12409,,,,,,,,,
8,,,12409,,0.013126502744853497,,11.142133712768555,,15.63365650177002,,,
,0.0001,0.0001,12414,,,,,,,,,
8,,,12414,,0.029888486489653587,,15.943305969238281,,23.590547561645508,,,
,0.0001,0.0001,12419,,,,,,,,,
8,,,12419,,0.04117857292294502,,20.561246871948242,,27.68992042541504,,,
,0.0001,0.0001,12424,,,,,,,,,
8,,,12424,,0.01749175414443016,,15.922627449035645,,18.046905517578125,,,
,0.0001,0.0001,12429,,,,,,,,,
8,,,12429,,0.0345693975687027,,21.934064865112305,,25.370677947998047,,,
,0.0001,0.0001,12434,,,,,,,,,
8,,,12434,,0.12058518081903458,,31.00848388671875,,50.77446746826172,,,
,0.0001,0.0001,12439,,,,,,,,,
8,,,12439,,0.03083789348602295,,18.877635955810547,,23.962297439575195,,,
,0.0001,0.0001,12444,,,,,,,,,
8,,,12444,,0.039360105991363525,,22.57209014892578,,27.07162094116211,,,
,0.0001,0.0001,12449,,,,,,,,,
8,,,12449,,0.04619145020842552,,19.362558364868164,,29.330984115600586,,,
,0.0001,0.0001,12454,,,,,,,,,
8,,,12454,,0.08279639482498169,,26.924741744995117,,39.40684127807617,,,
8,,,12455,,,,,,,0.05030418187379837,21.904216766357422,29.93507194519043
8,,,12455,0.04565738886594772,,21.356895446777344,,28.346574783325195,,,,
,0.0001,0.0001,12459,,,,,,,,,
9,,,12459,,0.0277105625718832,,20.843006134033203,,22.71479606628418,,,
,0.0001,0.0001,12464,,,,,,,,,
9,,,12464,,0.03890330344438553,,19.27533531188965,,26.91407012939453,,,
,0.0001,0.0001,12469,,,,,,,,,
9,,,12469,,0.056861937046051025,,23.573448181152344,,32.5384521484375,,,
,0.0001,0.0001,12474,,,,,,,,,
9,,,12474,,0.0320497527718544,,19.061119079589844,,24.428592681884766,,,
,0.0001,0.0001,12479,,,,,,,,,
9,,,12479,,0.032925792038440704,,18.140331268310547,,24.76020050048828,,,
,0.0001,0.0001,12484,,,,,,,,,
9,,,12484,,0.04069822281599045,,21.710174560546875,,27.527942657470703,,,
,0.0001,0.0001,12489,,,,,,,,,
9,,,12489,,0.036492832005023956,,22.30804443359375,,26.066932678222656,,,
,0.0001,0.0001,12494,,,,,,,,,
9,,,12494,,0.10033366084098816,,31.256372451782227,,43.25672149658203,,,
,0.0001,0.0001,12499,,,,,,,,,
9,,,12499,,0.030276698991656303,,18.785274505615234,,23.743261337280273,,,
,0.0001,0.0001,12504,,,,,,,,,
9,,,12504,,0.02655126340687275,,17.636383056640625,,22.23456573486328,,,
,0.0001,0.0001,12509,,,,,,,,,
9,,,12509,,0.039405692368745804,,21.43600845336914,,27.087289810180664,,,
,0.0001,0.0001,12514,,,,,,,,,
9,,,12514,,0.07475913316011429,,29.33675193786621,,37.30939865112305,,,
,0.0001,0.0001,12519,,,,,,,,,
9,,,12519,,0.031764231622219086,,15.660045623779297,,24.31953239440918,,,
,0.0001,0.0001,12524,,,,,,,,,
9,,,12524,,0.029039820656180382,,20.813262939453125,,23.253217697143555,,,
,0.0001,0.0001,12529,,,,,,,,,
9,,,12529,,0.04168262332677841,,23.1361083984375,,27.85887336730957,,,
,0.0001,0.0001,12534,,,,,,,,,
9,,,12534,,0.02637729048728943,,17.83246612548828,,22.161603927612305,,,
,0.0001,0.0001,12539,,,,,,,,,
9,,,12539,,0.05008731037378311,,24.007177352905273,,30.538658142089844,,,
,0.0001,0.0001,12544,,,,,,,,,
9,,,12544,,0.02816827967762947,,17.969518661499023,,22.90162467956543,,,
,0.0001,0.0001,12549,,,,,,,,,
9,,,12549,,0.09032885730266571,,30.215513229370117,,41.246803283691406,,,
,0.0001,0.0001,12554,,,,,,,,,
9,,,12554,,0.08187758177518845,,26.4571533203125,,40.1737060546875,,,
,0.0001,0.0001,12559,,,,,,,,,
9,,,12559,,0.04284543916583061,,18.397613525390625,,28.244792938232422,,,
,0.0001,0.0001,12564,,,,,,,,,
9,,,12564,,0.038264065980911255,,21.859512329101562,,26.692031860351562,,,
,0.0001,0.0001,12569,,,,,,,,,
9,,,12569,,0.0612034946680069,,25.777217864990234,,33.757808685302734,,,
,0.0001,0.0001,12574,,,,,,,,,
9,,,12574,,0.1457255780696869,,33.73531723022461,,55.27798843383789,,,
,0.0001,0.0001,12579,,,,,,,,,
9,,,12579,,0.03463520482182503,,19.670860290527344,,25.394811630249023,,,
,0.0001,0.0001,12584,,,,,,,,,
9,,,12584,,0.04745490103960037,,23.16152000427246,,29.725330352783203,,,
,0.0001,0.0001,12589,,,,,,,,,
9,,,12589,,0.07053478062152863,,29.69696044921875,,36.239967346191406,,,
,0.0001,0.0001,12594,,,,,,,,,
9,,,12594,,0.04312482476234436,,22.030866622924805,,28.336734771728516,,,
,0.0001,0.0001,12599,,,,,,,,,
9,,,12599,,0.03809807077050209,,21.21425437927246,,26.634069442749023,,,
,0.0001,0.0001,12604,,,,,,,,,
9,,,12604,,0.07321735471487045,,26.371536254882812,,37.10110092163086,,,
,0.0001,0.0001,12609,,,,,,,,,
9,,,12609,,0.04863301292061806,,23.198116302490234,,30.092041015625,,,
,0.0001,0.0001,12614,,,,,,,,,
9,,,12614,,0.028754979372024536,,18.820758819580078,,23.138896942138672,,,
,0.0001,0.0001,12619,,,,,,,,,
9,,,12619,,0.0537741556763649,,22.733413696289062,,31.642654418945312,,,
,0.0001,0.0001,12624,,,,,,,,,
9,,,12624,,0.06421342492103577,,27.522294998168945,,34.57793426513672,,,
,0.0001,0.0001,12629,,,,,,,,,
9,,,12629,,0.021716691553592682,,17.03882598876953,,20.10865020751953,,,
,0.0001,0.0001,12634,,,,,,,,,
9,,,12634,,0.04123475402593613,,20.656795501708984,,27.70880699157715,,,
,0.0001,0.0001,12639,,,,,,,,,
9,,,12639,,0.015482758171856403,,15.003695487976074,,16.97892951965332,,,
,0.0001,0.0001,12644,,,,,,,,,
9,,,12644,,0.03214675188064575,,18.37946891784668,,24.465532302856445,,,
,0.0001,0.0001,12649,,,,,,,,,
9,,,12649,,0.025406982749700546,,18.499847412109375,,21.750171661376953,,,
,0.0001,0.0001,12654,,,,,,,,,
9,,,12654,,0.03789359703660011,,21.832733154296875,,26.562503814697266,,,
,0.0001,0.0001,12659,,,,,,,,,
9,,,12659,,0.04404407739639282,,22.83725357055664,,28.63715362548828,,,
,0.0001,0.0001,12664,,,,,,,,,
9,,,12664,,0.03861105442047119,,17.40780258178711,,26.812786102294922,,,
,0.0001,0.0001,12669,,,,,,,,,
9,,,12669,,0.01428268477320671,,13.636123657226562,,16.307634353637695,,,
,0.0001,0.0001,12674,,,,,,,,,
9,,,12674,,0.24468809366226196,,44.26865768432617,,96.27685546875,,,
,0.0001,0.0001,12679,,,,,,,,,
9,,,12679,,0.1312074214220047,,27.229183197021484,,58.10639190673828,,,
,0.0001,0.0001,12684,,,,,,,,,
9,,,12684,,0.03496560826897621,,21.30754852294922,,25.51565170288086,,,
,0.0001,0.0001,12689,,,,,,,,,
9,,,12689,,0.047890421003103256,,23.99655532836914,,29.861417770385742,,,
,0.0001,0.0001,12694,,,,,,,,,
9,,,12694,,0.03174375742673874,,20.73624610900879,,24.311691284179688,,,
,0.0001,0.0001,12699,,,,,,,,,
9,,,12699,,0.0459938682615757,,24.504440307617188,,29.26416015625,,,
,0.0001,0.0001,12704,,,,,,,,,
9,,,12704,,0.07497208565473557,,27.788768768310547,,37.364601135253906,,,
,0.0001,0.0001,12709,,,,,,,,,
9,,,12709,,0.07537136226892471,,23.737646102905273,,38.27079391479492,,,
,0.0001,0.0001,12714,,,,,,,,,
9,,,12714,,0.03280433267354965,,20.61359405517578,,24.714494705200195,,,
,0.0001,0.0001,12719,,,,,,,,,
9,,,12719,,0.024663763120770454,,16.588775634765625,,21.429685592651367,,,
,0.0001,0.0001,12724,,,,,,,,,
9,,,12724,,0.028714727610349655,,18.686172485351562,,23.122697830200195,,,
,0.0001,0.0001,12729,,,,,,,,,
9,,,12729,,0.08964981883764267,,28.03716278076172,,41.01445388793945,,,
,0.0001,0.0001,12734,,,,,,,,,
9,,,12734,,0.06646516919136047,,28.0010929107666,,35.17897415161133,,,
,0.0001,0.0001,12739,,,,,,,,,
9,,,12739,,0.05301017314195633,,23.767452239990234,,31.417072296142578,,,
,0.0001,0.0001,12744,,,,,,,,,
9,,,12744,,0.028747539967298508,,16.658756256103516,,23.135902404785156,,,
,0.0001,0.0001,12749,,,,,,,,,
9,,,12749,,0.02438623085618019,,18.336997985839844,,21.308773040771484,,,
,0.0001,0.0001,12754,,,,,,,,,
9,,,12754,,0.021082323044538498,,13.515380859375,,19.812772750854492,,,
,0.0001,0.0001,12759,,,,,,,,,
9,,,12759,,0.026336833834648132,,17.909151077270508,,22.144601821899414,,,
,0.0001,0.0001,12764,,,,,,,,,
9,,,12764,,0.07580394297838211,,23.492694854736328,,38.09777069091797,,,
,0.0001,0.0001,12769,,,,,,,,,
9,,,12769,,0.03438888490200043,,19.688724517822266,,25.304351806640625,,,
,0.0001,0.0001,12774,,,,,,,,,
9,,,12774,,0.1059911847114563,,39.846580505371094,,44.42434310913086,,,
,0.0001,0.0001,12779,,,,,,,,,
9,,,12779,,0.05429111421108246,,28.616439819335938,,31.794389724731445,,,
,0.0001,0.0001,12784,,,,,,,,,
